report_id,ticker,year,report_type,document_name,source_txt_path,file_size_bytes
VNM_2018_separate,VNM,2018,separate,VNM_financial_statements_2018_separate,VNM\2018\VNM_financial_statements_2018_separate\VNM_financial_statements_2018_separate_extracted.txt,144490
VNM_2019_consolidated,VNM,2019,consolidated,VNM_financial_statements_2019_consolidated,VNM\2019\VNM_financial_statements_2019_consolidated\VNM_financial_statements_2019_consolidated_extracted.txt,178191
VNM_2019_separate,VNM,2019,separate,VNM_financial_statements_2019_separate,VNM\2019\VNM_financial_statements_2019_separate\VNM_financial_statements_2019_separate_extracted.txt,141725
VNM_2020_consolidated,VNM,2020,consolidated,VNM_financial_statements_2020_consolidated,VNM\2020\VNM_financial_statements_2020_consolidated\VNM_financial_statements_2020_consolidated_extracted.txt,179785
VNM_2020_separate,VNM,2020,separate,VNM_financial_statements_2020_separate,VNM\2020\VNM_financial_statements_2020_separate\VNM_financial_statements_2020_separate_extracted.txt,166322
VNM_2021_consolidated,VNM,2021,consolidated,VNM_financial_statements_2021_consolidated,VNM\2021\VNM_financial_statements_2021_consolidated\VNM_financial_statements_2021_consolidated_extracted.txt,183393
VNM_2021_separate,VNM,2021,separate,VNM_financial_statements_2021_separate,VNM\2021\VNM_financial_statements_2021_separate\VNM_financial_statements_2021_separate_extracted.txt,147146
VNM_2022_consolidated,VNM,2022,consolidated,VNM_financial_statements_2022_consolidated,VNM\2022\VNM_financial_statements_2022_consolidated\VNM_financial_statements_2022_consolidated_extracted.txt,181580
VNM_2022_separate,VNM,2022,separate,VNM_financial_statements_2022_separate,VNM\2022\VNM_financial_statements_2022_separate\VNM_financial_statements_2022_separate_extracted.txt,147275
VNM_2023_consolidated,VNM,2023,consolidated,VNM_financial_statements_2023_consolidated,VNM\2023\VNM_financial_statements_2023_consolidated\VNM_financial_statements_2023_consolidated_extracted.txt,184749
VNM_2023_separate,VNM,2023,separate,VNM_financial_statements_2023_separate,VNM\2023\VNM_financial_statements_2023_separate\VNM_financial_statements_2023_separate_extracted.txt,146844
VNM_2024_consolidated,VNM,2024,consolidated,VNM_financial_statements_2024_consolidated,VNM\2024\VNM_financial_statements_2024_consolidated\VNM_financial_statements_2024_consolidated_extracted.txt,177577
VNM_2024_separate,VNM,2024,separate,VNM_financial_statements_2024_separate,VNM\2024\VNM_financial_statements_2024_separate\VNM_financial_statements_2024_separate_extracted.txt,141762
VNM_2025_consolidated,VNM,2025,consolidated,VNM_financial_statements_2025_consolidated,VNM\2025\VNM_financial_statements_2025_consolidated\VNM_financial_statements_2025_consolidated_extracted.txt,179205
VNM_2025_separate,VNM,2025,separate,VNM_financial_statements_2025_separate,VNM\2025\VNM_financial_statements_2025_separate\VNM_financial_statements_2025_separate_extracted.txt,144915
VPB_2017_consolidated,VPB,2017,consolidated,VPB_financial_statements_2017_consolidated,VPB\2017\VPB_financial_statements_2017_consolidated\VPB_financial_statements_2017_consolidated_extracted.txt,248580
VPB_2017_separate,VPB,2017,separate,VPB_financial_statements_2017_separate,VPB\2017\VPB_financial_statements_2017_separate\VPB_financial_statements_2017_separate_extracted.txt,229951
VPB_2018_consolidated,VPB,2018,consolidated,VPB_financial_statements_2018_consolidated,VPB\2018\VPB_financial_statements_2018_consolidated\VPB_financial_statements_2018_consolidated_extracted.txt,260845
VPB_2018_separate,VPB,2018,separate,VPB_financial_statements_2018_separate,VPB\2018\VPB_financial_statements_2018_separate\VPB_financial_statements_2018_separate_extracted.txt,251165
VPB_2019_consolidated,VPB,2019,consolidated,VPB_financial_statements_2019_consolidated,VPB\2019\VPB_financial_statements_2019_consolidated\VPB_financial_statements_2019_consolidated_extracted.txt,248153
VPB_2019_separate,VPB,2019,separate,VPB_financial_statements_2019_separate,VPB\2019\VPB_financial_statements_2019_separate\VPB_financial_statements_2019_separate_extracted.txt,242515
VPB_2020_consolidated,VPB,2020,consolidated,VPB_financial_statements_2020_consolidated,VPB\2020\VPB_financial_statements_2020_consolidated\VPB_financial_statements_2020_consolidated_extracted.txt,258273
VPB_2020_separate,VPB,2020,separate,VPB_financial_statements_2020_separate,VPB\2020\VPB_financial_statements_2020_separate\VPB_financial_statements_2020_separate_extracted.txt,256678
VPB_2021_consolidated,VPB,2021,consolidated,VPB_financial_statements_2021_consolidated,VPB\2021\VPB_financial_statements_2021_consolidated\VPB_financial_statements_2021_consolidated_extracted.txt,274212
VPB_2021_separate,VPB,2021,separate,VPB_financial_statements_2021_separate,VPB\2021\VPB_financial_statements_2021_separate\VPB_financial_statements_2021_separate_extracted.txt,268883
VPB_2022_consolidated,VPB,2022,consolidated,VPB_financial_statements_2022_consolidated,VPB\2022\VPB_financial_statements_2022_consolidated\VPB_financial_statements_2022_consolidated_extracted.txt,308254
VPB_2022_separate,VPB,2022,separate,VPB_financial_statements_2022_separate_1,VPB\2022\VPB_financial_statements_2022_separate_1\VPB_financial_statements_2022_separate_1_extracted.txt,265428
VPB_2022_separate,VPB,2022,separate,VPB_financial_statements_2022_separate_2,VPB\2022\VPB_financial_statements_2022_separate_2\VPB_financial_statements_2022_separate_2_extracted.txt,265439
VPB_2023_unknown,VPB,2023,unknown,VPB_financial_statements_2023,VPB\2023\VPB_financial_statements_2023\VPB_financial_statements_2023_extracted.txt,287775
VPB_2024_consolidated,VPB,2024,consolidated,VPB_financial_statements_2024_consolidated,VPB\2024\VPB_financial_statements_2024_consolidated\VPB_financial_statements_2024_consolidated_extracted.txt,315253
VPB_2024_separate,VPB,2024,separate,VPB_financial_statements_2024_separate,VPB\2024\VPB_financial_statements_2024_separate\VPB_financial_statements_2024_separate_extracted.txt,276286
VPB_2025_consolidated,VPB,2025,consolidated,VPB_financial_statements_2025_consolidated,VPB\2025\VPB_financial_statements_2025_consolidated\VPB_financial_statements_2025_consolidated_extracted.txt,312212
VPB_2025_separate,VPB,2025,separate,VPB_financial_statements_2025_separate,VPB\2025\VPB_financial_statements_2025_separate\VPB_financial_statements_2025_separate_extracted.txt,277091
VPI_2016_consolidated,VPI,2016,consolidated,VPI_financial_statements_2016_consolidated,VPI\2016\VPI_financial_statements_2016_consolidated\VPI_financial_statements_2016_consolidated_extracted.txt,137320
VPI_2016_separate,VPI,2016,separate,VPI_financial_statements_2016_separate,VPI\2016\VPI_financial_statements_2016_separate\VPI_financial_statements_2016_separate_extracted.txt,138484
VPI_2017_consolidated,VPI,2017,consolidated,VPI_financial_statements_2017_consolidated,VPI\2017\VPI_financial_statements_2017_consolidated\VPI_financial_statements_2017_consolidated_extracted.txt,157094
VPI_2017_separate,VPI,2017,separate,VPI_financial_statements_2017_separate,VPI\2017\VPI_financial_statements_2017_separate\VPI_financial_statements_2017_separate_extracted.txt,151776
VPI_2018_consolidated,VPI,2018,consolidated,VPI_financial_statements_2018_consolidated,VPI\2018\VPI_financial_statements_2018_consolidated\VPI_financial_statements_2018_consolidated_extracted.txt,157100
VPI_2018_separate,VPI,2018,separate,VPI_financial_statements_2018_separate,VPI\2018\VPI_financial_statements_2018_separate\VPI_financial_statements_2018_separate_extracted.txt,152345
VPI_2019_consolidated,VPI,2019,consolidated,VPI_financial_statements_2019_consolidated,VPI\2019\VPI_financial_statements_2019_consolidated\VPI_financial_statements_2019_consolidated_extracted.txt,132868
VPI_2019_separate,VPI,2019,separate,VPI_financial_statements_2019_separate,VPI\2019\VPI_financial_statements_2019_separate\VPI_financial_statements_2019_separate_extracted.txt,108663
VPI_2020_consolidated,VPI,2020,consolidated,VPI_financial_statements_2020_consolidated,VPI\2020\VPI_financial_statements_2020_consolidated\VPI_financial_statements_2020_consolidated_extracted.txt,171277
VPI_2020_separate,VPI,2020,separate,VPI_financial_statements_2020_separate,VPI\2020\VPI_financial_statements_2020_separate\VPI_financial_statements_2020_separate_extracted.txt,148937
VPI_2021_consolidated,VPI,2021,consolidated,VPI_financial_statements_2021_consolidated,VPI\2021\VPI_financial_statements_2021_consolidated\VPI_financial_statements_2021_consolidated_extracted.txt,173664
VPI_2021_separate,VPI,2021,separate,VPI_financial_statements_2021_separate,VPI\2021\VPI_financial_statements_2021_separate\VPI_financial_statements_2021_separate_extracted.txt,150010
VPI_2022_consolidated,VPI,2022,consolidated,VPI_financial_statements_2022_consolidated,VPI\2022\VPI_financial_statements_2022_consolidated\VPI_financial_statements_2022_consolidated_extracted.txt,189815
VPI_2022_separate,VPI,2022,separate,VPI_financial_statements_2022_separate,VPI\2022\VPI_financial_statements_2022_separate\VPI_financial_statements_2022_separate_extracted.txt,173560
VPI_2023_consolidated,VPI,2023,consolidated,VPI_financial_statements_2023_consolidated,VPI\2023\VPI_financial_statements_2023_consolidated\VPI_financial_statements_2023_consolidated_extracted.txt,198174
VPI_2023_separate,VPI,2023,separate,VPI_financial_statements_2023_separate,VPI\2023\VPI_financial_statements_2023_separate\VPI_financial_statements_2023_separate_extracted.txt,181215
VPI_2024_consolidated,VPI,2024,consolidated,VPI_financial_statements_2024_consolidated,VPI\2024\VPI_financial_statements_2024_consolidated\VPI_financial_statements_2024_consolidated_extracted.txt,208517
VPI_2024_separate,VPI,2024,separate,VPI_financial_statements_2024_separate,VPI\2024\VPI_financial_statements_2024_separate\VPI_financial_statements_2024_separate_extracted.txt,187816
VPI_2025_consolidated,VPI,2025,consolidated,VPI_financial_statements_2025_consolidated,VPI\2025\VPI_financial_statements_2025_consolidated\VPI_financial_statements_2025_consolidated_extracted.txt,234776
VPI_2025_separate,VPI,2025,separate,VPI_financial_statements_2025_separate,VPI\2025\VPI_financial_statements_2025_separate\VPI_financial_statements_2025_separate_extracted.txt,208612
VRE_2015_consolidated,VRE,2015,consolidated,VRE_financial_statements_2015_consolidated,VRE\2015\VRE_financial_statements_2015_consolidated\VRE_financial_statements_2015_consolidated_extracted.txt,221840
VRE_2015_separate,VRE,2015,separate,VRE_financial_statements_2015_separate,VRE\2015\VRE_financial_statements_2015_separate\VRE_financial_statements_2015_separate_extracted.txt,171539
VRE_2016_consolidated,VRE,2016,consolidated,VRE_financial_statements_2016_consolidated,VRE\2016\VRE_financial_statements_2016_consolidated\VRE_financial_statements_2016_consolidated_extracted.txt,199488
VRE_2016_separate,VRE,2016,separate,VRE_financial_statements_2016_separate,VRE\2016\VRE_financial_statements_2016_separate\VRE_financial_statements_2016_separate_extracted.txt,167468
VRE_2017_consolidated,VRE,2017,consolidated,VRE_financial_statements_2017_consolidated,VRE\2017\VRE_financial_statements_2017_consolidated\VRE_financial_statements_2017_consolidated_extracted.txt,218738
VRE_2017_separate,VRE,2017,separate,VRE_financial_statements_2017_separate,VRE\2017\VRE_financial_statements_2017_separate\VRE_financial_statements_2017_separate_extracted.txt,173371
VRE_2018_consolidated,VRE,2018,consolidated,VRE_financial_statements_2018_consolidated,VRE\2018\VRE_financial_statements_2018_consolidated\VRE_financial_statements_2018_consolidated_extracted.txt,172913
VRE_2019_consolidated,VRE,2019,consolidated,VRE_financial_statements_2019_consolidated,VRE\2019\VRE_financial_statements_2019_consolidated\VRE_financial_statements_2019_consolidated_extracted.txt,162394
VRE_2019_separate,VRE,2019,separate,VRE_financial_statements_2019_separate,VRE\2019\VRE_financial_statements_2019_separate\VRE_financial_statements_2019_separate_extracted.txt,121153
VRE_2020_consolidated,VRE,2020,consolidated,VRE_financial_statements_2020_consolidated,VRE\2020\VRE_financial_statements_2020_consolidated\VRE_financial_statements_2020_consolidated_extracted.txt,152243
VRE_2020_separate,VRE,2020,separate,VRE_financial_statements_2020_separate,VRE\2020\VRE_financial_statements_2020_separate\VRE_financial_statements_2020_separate_extracted.txt,117392
VRE_2021_consolidated,VRE,2021,consolidated,VRE_financial_statements_2021_consolidated,VRE\2021\VRE_financial_statements_2021_consolidated\VRE_financial_statements_2021_consolidated_extracted.txt,152554
VRE_2021_separate,VRE,2021,separate,VRE_financial_statements_2021_separate,VRE\2021\VRE_financial_statements_2021_separate\VRE_financial_statements_2021_separate_extracted.txt,114632
VRE_2022_consolidated,VRE,2022,consolidated,VRE_financial_statements_2022_consolidated,VRE\2022\VRE_financial_statements_2022_consolidated\VRE_financial_statements_2022_consolidated_extracted.txt,154093
VRE_2022_separate,VRE,2022,separate,VRE_financial_statements_2022_separate,VRE\2022\VRE_financial_statements_2022_separate\VRE_financial_statements_2022_separate_extracted.txt,115377
VRE_2023_consolidated,VRE,2023,consolidated,VRE_financial_statements_2023_consolidated,VRE\2023\VRE_financial_statements_2023_consolidated\VRE_financial_statements_2023_consolidated_extracted.txt,157410
VRE_2023_separate,VRE,2023,separate,VRE_financial_statements_2023_separate,VRE\2023\VRE_financial_statements_2023_separate\VRE_financial_statements_2023_separate_extracted.txt,117766
VRE_2024_consolidated,VRE,2024,consolidated,VRE_financial_statements_2024_consolidated,VRE\2024\VRE_financial_statements_2024_consolidated\VRE_financial_statements_2024_consolidated_extracted.txt,148956
VRE_2024_separate,VRE,2024,separate,VRE_financial_statements_2024_separate,VRE\2024\VRE_financial_statements_2024_separate\VRE_financial_statements_2024_separate_extracted.txt,129236
VRE_2025_consolidated,VRE,2025,consolidated,VRE_financial_statements_2025_consolidated,VRE\2025\VRE_financial_statements_2025_consolidated\VRE_financial_statements_2025_consolidated_extracted.txt,152115
VRE_2025_separate,VRE,2025,separate,VRE_financial_statements_2025_separate,VRE\2025\VRE_financial_statements_2025_separate\VRE_financial_statements_2025_separate_extracted.txt,131447
VSC_2015_consolidated,VSC,2015,consolidated,VSC_financial_statements_2015_consolidated,VSC\2015\VSC_financial_statements_2015_consolidated\VSC_financial_statements_2015_consolidated_extracted.txt,103438
VSC_2015_separate,VSC,2015,separate,VSC_financial_statements_2015_separate,VSC\2015\VSC_financial_statements_2015_separate\VSC_financial_statements_2015_separate_extracted.txt,96156
VSC_2016_consolidated,VSC,2016,consolidated,VSC_financial_statements_2016_consolidated,VSC\2016\VSC_financial_statements_2016_consolidated\VSC_financial_statements_2016_consolidated_extracted.txt,96442
VSC_2016_separate,VSC,2016,separate,VSC_financial_statements_2016_separate,VSC\2016\VSC_financial_statements_2016_separate\VSC_financial_statements_2016_separate_extracted.txt,87264
VSC_2017_consolidated,VSC,2017,consolidated,VSC_financial_statements_2017_consolidated,VSC\2017\VSC_financial_statements_2017_consolidated\VSC_financial_statements_2017_consolidated_extracted.txt,97557
